Cycle,Time,Temp_C,Press_hPa,Alt_m,humidity,MaxAlt_m,AccelX,AccelY,AccelZ,gyroX,gyroY,gyroZ,EulerX,EulerY,EulerZ,Stage,GPS_Lat,GPS_Lon,GPS_Valid,GPS_Sats,KF_Alt,KF_Vel,KF_Acc,KF_P_Alt,KF_P_Vel,KF_P_Acc,KF_Likelihood,KF_LogLikelihood,KF_RejectThresh,KF_Interval,KF_Iter
23266,2124.478,50.27,908.99,5.360,19.483,7.756,0.020,-0.300,0.020,0.062,1.562,0.187,351.25,1.44,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044395,-103.534966,1,12
23267,2124.529,50.27,908.96,5.644,19.543,7.756,0.040,-0.300,0.050,-0.062,1.125,0.000,351.19,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044395,-103.534966,1,12
23268,2124.580,50.27,908.96,5.644,19.543,7.756,0.060,-0.290,0.040,0.062,0.875,0.062,351.12,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044395,-103.534966,1,12
23269,2125.044,50.21,908.80,7.101,19.504,7.756,-0.070,-0.300,0.050,0.000,0.000,0.000,351.37,1.44,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044395,-103.534966,1,12
23270,2125.095,50.27,908.91,6.126,19.495,7.756,-0.080,-0.280,0.120,0.000,0.937,-0.062,351.37,1.44,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044395,-103.534966,1,12
23271,2125.145,50.27,908.91,6.126,19.495,7.756,-0.040,-0.280,0.060,0.000,1.437,0.000,351.31,1.44,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044395,-103.534966,1,12
23272,2125.195,50.27,908.94,5.845,19.494,7.756,-0.010,-0.290,0.070,0.062,1.125,0.125,351.25,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044395,-103.534966,1,12
23273,2125.246,50.27,908.94,5.845,19.494,7.756,0.030,-0.310,-0.030,-0.062,0.937,0.250,351.19,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044395,-103.534966,1,12
23274,2125.296,50.27,908.91,6.061,19.494,7.756,0.050,-0.330,0.010,0.062,0.500,0.125,351.12,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044395,-103.534966,1,12
23275,2125.346,50.27,908.91,6.061,19.494,7.756,0.060,-0.300,0.000,0.000,0.687,0.125,351.12,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044395,-103.534966,1,12
23276,2125.399,50.27,908.97,5.560,19.495,7.756,0.030,-0.290,0.010,0.062,0.812,0.250,351.06,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044395,-103.534966,1,12
23277,2125.452,50.27,908.97,5.560,19.495,7.756,0.070,-0.300,0.010,-0.187,1.062,-0.062,351.00,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044395,-103.534966,1,12
23278,2125.503,50.27,908.96,5.627,19.507,7.756,0.050,-0.290,0.040,-0.125,1.250,-0.062,350.94,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044395,-103.534966,1,12
23279,2125.555,50.27,908.96,5.627,19.507,7.756,0.000,-0.280,0.040,-0.062,0.437,0.062,350.94,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044395,-103.534966,1,12
23280,2125.605,50.27,908.97,5.576,19.495,7.756,0.020,-0.250,0.060,0.125,-0.250,-0.062,350.94,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044395,-103.534966,1,12
23281,2126.101,50.27,908.94,5.859,19.507,7.756,-0.010,-0.300,0.050,0.000,0.437,0.125,350.81,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,12
23282,2126.152,50.27,908.94,5.859,19.507,7.756,0.010,-0.280,0.050,0.125,0.187,0.187,350.81,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,12
