Year,Month,Day,Time,Flight_Time_(s),Sync,Temperature_(F),Baro_Press_(atm),Baro_Altitude_ASL_(feet),Baro_Altitude_AGL_(feet),Batt_Volts,Apo_Volts,Main_Volts,3rd_Volts,4th_Volts,Velocity_Up,Velocity_DR,Velocity_CR,Inertial_Altitude,Inertial_DR_Position,Inertial_CR_position,Tilt_Angle_(deg),Future_Angle_(deg),Roll_Angle_(deg),Reserved_1,Reserved_2,Reserved_3,Rocket_FER_Hex,Apo_FER_H  ex,Main_FER_Hex,3rd_FER_Hex,4th_FER_Hex,Liftoff,Apogee,Press_Increasing,Burnout_Coast,Apo_fired,Main_fired,3rd_fired,4th_fired,Normal_Ascent,Accel_Vel_LE_0,ECI_Vvel_le_0,Tilt Exceeded 90deg,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved
2025,6,12,16:31:21.178,42.86,107,110.8,0.6771,10401.3,7434.4,9.031,2.04,8.95,4.84,9.03,-227.00,-536.00,178.00,6907.00,-10625.00,-1095.00,85.7,0.0,-10644.0,0,0,0,e5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,12,16:31:21.198,42.88,127,110.8,0.6771,10401.3,7434.4,9.031,2.02,8.95,4.84,9.03,-227.00,-537.00,178.00,6903.00,-10635.00,-1092.00,86.7,0.0,-10645.0,0,0,0,e5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,12,16:31:21.218,42.90,147,110.7,0.6771,10401.3,7434.4,9.032,2.02,8.95,4.84,9.03,-227.00,-537.00,178.00,6898.00,-10646.00,-1088.00,87.8,0.0,-10647.0,0,0,0,e5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,12,16:31:21.238,42.92,167,110.7,0.6772,10395.2,7428.3,9.031,2.02,8.95,4.84,9.03,-227.00,-537.00,177.00,6894.00,-10657.00,-1084.00,89.0,0.0,-10648.0,0,0,0,e5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,12,16:31:21.258,42.94,187,110.8,0.6772,10395.2,7428.3,9.031,2.02,8.95,4.84,9.03,-228.00,-537.00,177.00,6889.00,-10668.00,-1081.00,90.3,0.0,-10650.0,0,0,0,e5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,12,16:31:21.278,42.96,207,110.8,0.6775,10385.3,7418.4,9.031,2.02,8.95,4.84,9.03,-228.00,-538.00,177.00,6884.00,-10678.00,-1077.00,91.5,0.0,-10651.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,12,16:31:21.298,42.98,227,110.7,0.6775,10386.1,7419.2,9.031,2.02,8.95,4.84,9.03,-228.00,-538.00,176.00,6880.00,-10689.00,-1074.00,92.8,0.0,-10652.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,12,16:31:21.318,43.00,247,110.7,0.6774,10387.6,7420.7,9.031,2.01,8.95,4.84,9.03,-228.00,-538.00,176.00,6875.00,-10700.00,-1070.00,94.2,0.0,-10654.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,12,16:31:21.338,43.02,17,110.7,0.6774,10387.6,7420.7,9.031,2.01,8.95,4.83,9.03,-228.00,-538.00,176.00,6871.00,-10711.00,-1067.00,95.6,0.0,-10655.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,12,16:31:21.358,43.04,37,110.7,0.6775,10383.8,7416.9,9.029,2.03,8.95,4.83,9.03,-228.00,-538.00,175.00,6866.00,-10721.00,-1063.00,96.9,0.0,-10656.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,12,16:31:21.378,43.06,57,110.7,0.6775,10383.8,7416.9,9.029,2.03,8.95,4.84,9.03,-228.00,-539.00,175.00,6862.00,-10732.00,-1060.00,98.4,0.0,-10657.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,12,16:31:21.398,43.08,77,110.7,0.6778,10374.0,7407.1,9.031,2.02,8.95,4.84,9.03,-228.00,-539.00,175.00,6857.00,-10743.00,-1056.00,99.8,0.0,-10659.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,12,16:31:21.418,43.10,97,110.8,0.6778,10374.0,7407.1,9.030,2.00,8.95,4.84,9.03,-228.00,-539.00,174.00,6852.00,-10754.00,-1053.00,101.3,0.0,-10660.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,12,16:31:21.438,43.12,117,110.8,0.6777,10375.5,7408.6,9.030,2.00,8.95,4.84,9.03,-228.00,-539.00,174.00,6848.00,-10765.00,-1049.00,102.8,0.0,-10661.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,12,16:31:21.458,43.14,137,110.7,0.6777,10376.2,7409.3,9.032,2.00,8.95,4.84,9.03,-228.00,-540.00,174.00,6843.00,-10775.00,-1046.00,104.4,0.0,-10663.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,12,16:31:21.478,43.16,157,110.7,0.6778,10374.0,7407.1,9.030,2.00,8.95,4.84,9.03,-228.00,-540.00,174.00,6839.00,-10786.00,-1042.00,106.0,0.0,-10664.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,12,16:31:21.498,43.18,177,110.7,0.6778,10374.0,7407.1,9.031,1.98,8.95,4.84,9.03,-228.00,-540.00,173.00,6834.00,-10797.00,-1039.00,107.8,0.0,-10666.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,12,16:31:21.518,43.20,197,110.7,0.6780,10364.9,7398.0,9.031,1.98,8.95,4.84,9.03,-228.00,-540.00,173.00,6830.00,-10808.00,-1035.00,109.6,0.0,-10668.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,12,16:31:21.538,43.22,217,110.7,0.6780,10364.1,7397.2,9.031,2.01,8.95,4.84,9.03,-228.00,-541.00,173.00,6825.00,-10819.00,-1032.00,111.5,0.0,-10669.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,12,16:31:21.558,43.24,237,110.7,0.6781,10360.3,7393.4,9.031,2.01,8.95,4.84,9.03,-228.00,-541.00,173.00,6820.00,-10829.00,-1028.00,113.6,0.0,-10671.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,12,16:31:21.578,43.26,7,110.7,0.6781,10360.3,7393.4,9.031,2.01,8.95,4.84,9.03,-228.00,-541.00,172.00,6816.00,-10840.00,-1025.00,115.7,0.0,-10673.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,12,16:31:21.598,43.28,27,110.7,0.6782,10358.8,7391.9,9.030,2.01,8.95,4.83,9.03,-227.00,-541.00,172.00,6811.00,-10851.00,-1021.00,118.0,0.0,-10675.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,12,16:31:21.618,43.30,47,110.7,0.6782,10358.8,7391.9,9.030,2.01,8.95,4.84,9.03,-227.00,-541.00,172.00,6807.00,-10862.00,-1018.00,120.4,0.0,-10677.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,12,16:31:21.638,43.32,67,110.7,0.6781,10362.6,7395.7,9.031,2.01,8.95,4.84,9.03,-227.00,-541.00,172.00,6802.00,-10873.00,-1015.00,122.8,0.0,-10679.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,12,16:31:21.658,43.34,87,110.7,0.6781,10362.6,7395.7,9.031,2.01,8.95,4.84,9.03,-227.00,-541.00,172.00,6798.00,-10884.00,-1011.00,125.3,0.0,-10681.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,12,16:31:21.678,43.36,107,110.7,0.6782,10358.8,7391.9,9.032,2.00,8.95,4.84,9.03,-227.00,-541.00,171.00,6793.00,-10894.00,-1008.00,127.8,0.0,-10683.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,12,16:31:21.698,43.38,127,110.7,0.6782,10358.8,7391.9,9.031,1.91,8.95,4.84,9.03,-227.00,-541.00,171.00,6789.00,-10905.00,-1004.00,130.2,0.0,-10685.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,12,16:31:21.718,43.40,147,110.7,0.6782,10358.8,7391.9,9.031,1.91,8.95,4.83,9.03,-226.00,-541.00,171.00,6784.00,-10916.00,-1001.00,132.6,0.0,-10687.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,12,16:31:21.738,43.42,167,110.7,0.6782,10358.8,7391.9,9.030,1.99,8.95,4.83,9.03,-226.00,-541.00,171.00,6779.00,-10927.00,-997.00,134.9,0.0,-10689.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,12,16:31:21.758,43.44,187,110.7,0.6781,10360.3,7393.4,9.029,1.99,8.95,4.83,9.03,-226.00,-541.00,171.00,6775.00,-10938.00,-994.00,137.1,0.0,-10691.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,12,16:31:21.778,43.46,207,110.7,0.6781,10360.3,7393.4,9.030,1.99,8.95,4.83,9.03,-226.00,-541.00,171.00,6770.00,-10949.00,-991.00,139.3,0.0,-10692.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,12,16:31:21.798,43.48,227,110.7,0.6779,10368.7,7401.8,9.030,1.99,8.95,4.84,9.03,-226.00,-541.00,171.00,6766.00,-10959.00,-987.00,141.2,0.0,-10694.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,12,16:31:21.818,43.50,247,110.7,0.6779,10368.7,7401.8,9.029,1.99,8.95,4.84,9.03,-226.00,-541.00,171.00,6761.00,-10970.00,-984.00,143.0,0.0,-10696.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,12,16:31:21.838,43.52,17,110.7,0.6781,10362.6,7395.7,9.030,1.96,8.95,4.83,9.03,-226.00,-541.00,171.00,6757.00,-10981.00,-980.00,144.6,0.0,-10698.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,12,16:31:21.858,43.54,37,110.7,0.6781,10362.6,7395.7,9.030,1.96,8.95,4.83,9.03,-225.00,-541.00,171.00,6752.00,-10992.00,-977.00,145.8,0.0,-10700.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,12,16:31:21.878,43.56,57,110.7,0.6783,10355.0,7388.1,9.029,1.99,8.95,4.83,9.03,-225.00,-541.00,171.00,6748.00,-11003.00,-973.00,146.9,0.0,-10702.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,12,16:31:21.898,43.58,77,110.7,0.6783,10355.0,7388.1,9.030,1.99,8.95,4.83,9.03,-225.00,-541.00,170.00,6743.00,-11014.00,-970.00,147.5,0.0,-10704.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,12,16:31:21.918,43.60,97,110.7,0.6783,10355.0,7388.1,9.030,1.99,8.95,4.83,9.03,-225.00,-541.00,170.00,6739.00,-11024.00,-967.00,147.9,0.0,-10706.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,12,16:31:21.938,43.62,117,110.7,0.6783,10355.0,7388.1,9.031,2.02,8.95,4.84,9.03,-225.00,-540.00,170.00,6734.00,-11035.00,-963.00,148.0,0.0,-10707.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,12,16:31:21.958,43.64,137,110.7,0.6785,10347.4,7380.5,9.029,2.02,8.95,4.83,9.03,-225.00,-540.00,170.00,6730.00,-11046.00,-960.00,147.9,0.0,-10709.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,12,16:31:21.978,43.66,157,110.7,0.6785,10346.7,7379.8,9.031,2.02,8.95,4.84,9.03,-225.00,-540.00,170.00,6725.00,-11057.00,-956.00,147.6,0.0,-10711.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,12,16:31:21.998,43.68,177,110.7,0.6785,10345.2,7378.3,9.031,2.02,8.95,4.83,9.03,-224.00,-540.00,170.00,6721.00,-11068.00,-953.00,147.3,0.0,-10713.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,12,16:31:22.018,43.70,197,110.7,0.6785,10345.2,7378.3,9.031,2.02,8.95,4.83,9.03,-224.00,-540.00,170.00,6716.00,-11079.00,-950.00,146.8,0.0,-10714.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,12,16:31:22.038,43.72,217,110.7,0.6787,10337.6,7370.7,9.033,2.02,8.95,4.83,9.03,-224.00,-540.00,170.00,6712.00,-11089.00,-946.00,146.4,0.0,-10715.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,12,16:31:22.058,43.74,237,110.7,0.6787,10337.6,7370.7,9.030,2.02,8.95,4.83,9.03,-223.00,-540.00,170.00,6707.00,-11100.00,-943.00,145.9,0.0,-10716.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,12,16:31:22.078,43.76,7,110.7,0.6789,10333.0,7366.1,9.032,2.02,8.95,4.83,9.03,-223.00,-540.00,170.00,6703.00,-11111.00,-939.00,145.4,0.0,-10717.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,12,16:31:22.098,43.78,27,110.7,0.6789,10333.0,7366.1,9.031,2.02,8.95,4.83,9.03,-223.00,-540.00,171.00,6698.00,-11122.00,-936.00,144.8,0.0,-10718.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,12,16:31:22.118,43.80,47,110.7,0.6789,10333.0,7366.1,9.031,2.02,8.95,4.84,9.03,-223.00,-540.00,171.00,6694.00,-11133.00,-932.00,144.2,0.0,-10719.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,12,16:31:22.138,43.82,67,110.7,0.6788,10333.8,7366.9,9.030,2.02,8.95,4.84,9.03,-222.00,-540.00,171.00,6689.00,-11143.00,-929.00,143.6,0.0,-10720.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
